LotArea,Neighborhood,OverallQual,YearBuilt,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,SalePrice
13695,SawyerW,5,2004,VinylSd,TA,PConc,TA,GLQ,646,468,1114,Ex,SBrkr,1114,0,0,1114,1,1,Gd,6,0,NA,Detchd,Unf,576,TA,0,102,159000
7560,NAmes,5,1958,BrkFace,TA,CBlock,TA,LwQ,504,525,1029,TA,SBrkr,1339,0,0,1339,0,1,TA,6,0,NA,Attchd,Unf,294,TA,0,0,139000
14215,NridgHt,8,2005,VinylSd,Gd,PConc,Ex,Unf,0,1158,1158,Ex,SBrkr,1158,1218,0,2376,0,3,Gd,9,1,Gd,BuiltIn,RFn,853,TA,240,154,325300
7449,IDOTRR,7,1930,Wd Sdng,TA,PConc,TA,Unf,0,637,637,Ex,FuseF,1108,0,0,1108,0,1,Gd,6,1,Gd,Attchd,Unf,280,TA,0,0,139400
10175,NAmes,6,1964,HdBoard,TA,CBlock,TA,BLQ,490,935,1425,Gd,SBrkr,1425,0,0,1425,0,2,TA,7,1,Gd,Attchd,RFn,576,TA,0,0,180500
2645,Somerst,8,1999,MetalSd,Gd,PConc,Gd,GLQ,649,321,970,Ex,SBrkr,983,756,0,1739,1,2,Gd,7,0,NA,Attchd,Fin,480,TA,115,0,172500
11645,CollgCr,7,2004,VinylSd,Gd,PConc,Gd,Unf,0,860,860,Ex,SBrkr,860,860,0,1720,0,2,Gd,7,0,NA,Attchd,RFn,565,TA,0,70,196500
13682,StoneBr,10,2006,VinylSd,Ex,PConc,Ex,Unf,0,1410,1410,Ex,SBrkr,1426,1519,0,2945,0,3,Gd,10,1,Gd,BuiltIn,Fin,641,TA,192,0,438780
7200,CollgCr,5,1972,HdBoard,TA,CBlock,TA,ALQ,632,148,780,Ex,SBrkr,780,0,0,780,0,1,TA,4,0,NA,Detchd,Unf,352,TA,196,0,124900
13072,SawyerW,6,2004,VinylSd,TA,PConc,Gd,ALQ,941,217,1158,Ex,SBrkr,1158,0,0,1158,1,1,Gd,5,0,NA,Detchd,Unf,576,TA,0,50,158000
7200,IDOTRR,5,1920,MetalSd,TA,BrkTil,TA,Unf,0,530,530,TA,SBrkr,581,530,0,1111,0,1,Fa,6,0,NA,Detchd,Unf,288,TA,0,0,101000
6442,NridgHt,8,2006,VinylSd,Gd,PConc,Gd,GLQ,24,1346,1370,Ex,SBrkr,1370,0,0,1370,0,2,Gd,6,1,Gd,Attchd,RFn,484,TA,120,49,202500
10300,OldTown,7,1921,Stucco,TA,BrkTil,TA,Unf,0,576,576,Gd,SBrkr,902,808,0,1710,0,2,TA,9,0,NA,Detchd,Unf,480,TA,12,11,140000
9375,CollgCr,7,1997,VinylSd,TA,PConc,Gd,GLQ,739,318,1057,Ex,SBrkr,1057,977,0,2034,1,2,Gd,8,0,NA,Attchd,RFn,645,TA,576,36,219500
9591,NridgHt,8,2004,VinylSd,Gd,PConc,Ex,Unf,0,1143,1143,Ex,SBrkr,1143,1330,0,2473,0,2,Gd,9,1,Gd,BuiltIn,RFn,852,TA,192,151,317000
9320,NAmes,4,1959,Plywood,TA,CBlock,TA,ALQ,569,381,950,Fa,SBrkr,1225,0,0,1225,1,1,TA,6,0,NA,NA,NA,0,NA,352,0,128950
10603,NWAmes,6,1977,Plywood,TA,PConc,TA,ALQ,1200,410,1610,Gd,SBrkr,1610,0,0,1610,1,2,Gd,6,2,TA,Attchd,RFn,480,TA,168,68,205000
9206,SawyerW,6,1985,HdBoard,Gd,CBlock,Gd,Unf,0,741,741,TA,SBrkr,977,755,0,1732,0,2,Gd,7,1,TA,Attchd,Fin,476,TA,192,46,178000
7018,SawyerW,5,1979,HdBoard,TA,Slab,NA,NA,0,0,0,TA,SBrkr,1535,0,0,1535,0,2,TA,8,0,NA,Attchd,Unf,410,TA,0,0,118964
10402,CollgCr,7,2009,VinylSd,TA,PConc,Gd,Unf,0,1226,1226,Ex,SBrkr,1226,0,0,1226,0,2,Gd,6,0,NA,Attchd,RFn,740,TA,0,36,198900
7758,IDOTRR,7,1931,Stucco,TA,PConc,TA,LwQ,224,816,1040,Ex,FuseF,1226,592,0,1818,0,1,TA,7,2,TA,Detchd,Unf,240,TA,0,0,169500
9375,Somerst,8,2003,VinylSd,Gd,PConc,Ex,Unf,0,1053,1053,Ex,SBrkr,1053,939,0,1992,0,2,Gd,9,1,Gd,Attchd,RFn,648,TA,140,45,250000
10800,OldTown,4,1885,VinylSd,TA,BrkTil,Fa,Unf,0,641,641,Gd,SBrkr,1047,0,0,1047,0,1,TA,6,0,NA,Detchd,Unf,273,Fa,0,0,100000
6000,OldTown,5,1948,VinylSd,TA,CBlock,TA,ALQ,104,516,789,Ex,SBrkr,789,0,0,789,0,1,TA,5,0,NA,Detchd,Unf,250,TA,0,0,115000
8500,IDOTRR,5,1919,CemntBd,TA,CBlock,TA,Unf,0,793,793,TA,FuseF,997,520,0,1517,0,2,Fa,7,0,NA,NA,NA,0,NA,0,0,115000
11751,NWAmes,6,1977,Plywood,TA,CBlock,Gd,BLQ,705,1139,1844,Ex,SBrkr,1844,0,0,1844,0,2,TA,7,1,TA,Attchd,RFn,546,TA,0,122,190000
2016,BrDale,5,1970,HdBoard,TA,CBlock,TA,Unf,0,630,630,TA,SBrkr,630,672,0,1302,0,2,TA,6,0,NA,Detchd,Unf,440,TA,0,0,106000
12256,NoRidge,8,1994,HdBoard,Gd,PConc,Ex,GLQ,1032,431,1463,Ex,SBrkr,1500,1122,0,2622,1,2,Gd,9,2,TA,Attchd,RFn,712,TA,186,32,325000
10357,SawyerW,7,1990,HdBoard,Gd,PConc,Gd,GLQ,738,172,910,Gd,SBrkr,1442,0,0,1442,1,2,Gd,6,1,TA,Attchd,Fin,719,TA,0,244,179900
23257,Gilbert,7,2006,VinylSd,Gd,PConc,Ex,Unf,0,868,868,Ex,SBrkr,887,1134,0,2021,0,2,Gd,9,1,Gd,BuiltIn,RFn,422,TA,0,100,274725
8063,Gilbert,6,2000,VinylSd,TA,PConc,Gd,Unf,0,924,924,Ex,SBrkr,948,742,0,1690,0,2,TA,7,1,TA,Attchd,RFn,463,TA,100,48,181000
11362,NridgHt,8,2004,MetalSd,Gd,PConc,Ex,GLQ,1039,797,1836,Ex,SBrkr,1836,0,0,1836,1,2,Gd,7,1,Gd,Attchd,Fin,862,TA,125,185,280000
8000,Gilbert,6,1995,HdBoard,TA,PConc,Gd,GLQ,219,554,773,Gd,SBrkr,773,885,0,1658,1,2,TA,8,1,TA,Attchd,Fin,431,TA,224,84,188000
10480,NWAmes,7,1976,Plywood,TA,CBlock,TA,ALQ,403,400,803,TA,SBrkr,1098,866,0,1964,0,2,TA,8,1,Gd,Attchd,RFn,483,TA,0,69,205000
7100,NAmes,5,1957,WdShing,TA,CBlock,TA,GLQ,708,108,816,TA,FuseA,816,0,0,816,1,1,TA,5,0,NA,Detchd,Unf,308,TA,0,0,129900
8923,NAmes,5,1953,Wd Sdng,TA,CBlock,TA,BLQ,643,365,1008,Gd,SBrkr,1008,0,0,1008,1,1,Gd,6,0,NA,Attchd,Unf,240,TA,0,18,134500
5400,OldTown,5,1954,MetalSd,TA,CBlock,TA,Rec,415,418,833,Ex,SBrkr,833,0,0,833,0,1,Gd,4,0,NA,Detchd,Unf,326,TA,0,0,117000
5700,OldTown,7,1926,Wd Sdng,TA,PConc,TA,Unf,0,572,572,TA,SBrkr,572,539,0,1111,0,1,TA,5,1,Gd,Detchd,Unf,288,TA,0,0,116900
9000,OldTown,7,1920,VinylSd,TA,PConc,TA,ALQ,624,26,650,Ex,SBrkr,832,650,0,1482,0,1,TA,7,0,NA,Detchd,Unf,324,TA,0,0,143000
8280,NAmes,6,1950,BrkFace,TA,CBlock,TA,Unf,0,932,932,Ex,FuseA,932,0,0,932,0,1,Gd,4,1,Gd,Attchd,Unf,306,TA,0,0,124000
17755,Edwards,5,1959,HdBoard,TA,CBlock,TA,BLQ,176,1290,1466,TA,SBrkr,1466,0,0,1466,0,1,Fa,6,2,Gd,Attchd,Fin,528,TA,0,140,149900
14115,Crawfor,6,1956,Stone,TA,PConc,TA,ALQ,296,230,1073,Ex,SBrkr,1811,0,0,1811,0,1,Ex,6,1,Gd,Attchd,Fin,470,TA,0,0,230000
5890,IDOTRR,6,1930,Wd Sdng,Gd,BrkTil,TA,ALQ,538,278,816,Ex,SBrkr,816,0,0,816,0,1,TA,5,0,NA,Detchd,Unf,432,TA,0,0,120500
13700,NAmes,7,1965,VinylSd,TA,CBlock,TA,ALQ,454,410,864,TA,SBrkr,902,918,0,1820,0,1,Gd,8,2,Gd,Attchd,Unf,492,TA,60,84,201800
10768,Veenker,5,1976,Plywood,Gd,CBlock,Gd,ALQ,1157,280,1437,TA,SBrkr,1437,0,0,1437,1,2,Gd,6,1,Fa,Attchd,RFn,528,TA,0,21,218000
9350,NAmes,5,1965,BrkFace,TA,PConc,TA,ALQ,633,586,1219,Gd,SBrkr,1265,0,0,1265,0,2,Gd,6,1,Gd,Attchd,RFn,502,TA,0,92,179900
5001,NridgHt,7,2007,VinylSd,Gd,PConc,Gd,GLQ,904,410,1314,Ex,SBrkr,1314,0,0,1314,1,2,Gd,6,1,Gd,Attchd,RFn,626,TA,172,62,230000
11932,Somerst,8,2007,VinylSd,Gd,PConc,Gd,Unf,0,1580,1580,Ex,SBrkr,1580,0,0,1580,0,2,Gd,7,0,NA,Attchd,RFn,830,TA,0,24,235128
9600,Crawfor,5,1940,MetalSd,Gd,BrkTil,TA,Rec,428,300,728,Ex,SBrkr,976,332,0,1308,1,1,TA,7,2,TA,Detchd,Unf,256,TA,0,70,160000
7390,NAmes,5,1955,Wd Sdng,TA,CBlock,TA,ALQ,902,196,1098,TA,SBrkr,1098,0,0,1098,1,1,TA,6,0,NA,Attchd,Unf,260,TA,0,0,135000
5925,OldTown,3,1910,VinylSd,TA,BrkTil,TA,Unf,0,600,600,Fa,SBrkr,600,368,0,968,0,1,TA,6,0,NA,NA,NA,0,NA,0,0,37900
10382,NAmes,6,1958,HdBoard,TA,CBlock,TA,ALQ,513,75,588,TA,SBrkr,1095,0,0,1095,1,1,TA,6,0,NA,Attchd,RFn,264,TA,0,0,140000
10800,NAmes,4,1949,AsbShng,TA,CBlock,TA,Unf,0,720,720,TA,FuseA,720,472,0,1192,0,1,TA,6,0,NA,NA,NA,0,NA,0,0,135000
2268,NridgHt,7,2003,VinylSd,Gd,PConc,Gd,GLQ,567,197,764,Ex,SBrkr,764,862,0,1626,0,2,Gd,6,0,NA,BuiltIn,RFn,474,TA,0,27,173000
7892,SawyerW,6,1979,Plywood,TA,CBlock,Gd,Unf,0,918,918,TA,SBrkr,918,0,0,918,0,2,TA,5,1,TA,Attchd,Unf,264,TA,28,0,99500
11639,Somerst,7,2007,CemntBd,Gd,PConc,Gd,Unf,0,1428,1428,Ex,SBrkr,1428,0,0,1428,0,2,Gd,6,0,NA,Attchd,Fin,480,TA,0,120,182000
11414,BrkSide,7,1910,HdBoard,TA,BrkTil,Gd,Unf,0,728,728,TA,SBrkr,1136,883,0,2019,0,1,Gd,8,0,NA,Detchd,Unf,532,TA,509,135,167500
2651,Somerst,7,2000,MetalSd,Gd,PConc,Gd,GLQ,641,32,673,Ex,SBrkr,673,709,0,1382,1,2,Gd,6,0,NA,Detchd,Unf,490,TA,153,50,165000
5900,BrkSide,4,1923,Wd Sdng,TA,PConc,Gd,Unf,0,440,440,TA,FuseA,869,0,0,869,0,1,Fa,4,0,NA,NA,NA,0,NA,0,0,85500
21286,Sawyer,5,1948,Wd Sdng,TA,CBlock,TA,Unf,0,720,720,TA,SBrkr,720,551,0,1271,0,2,TA,7,1,Gd,Attchd,Unf,312,TA,0,0,135000
9825,Edwards,5,1965,AsphShn,TA,CBlock,NA,NA,0,0,0,TA,SBrkr,1664,0,0,1664,0,2,TA,8,0,NA,NA,NA,0,NA,0,0,100000
10592,Crawfor,6,1923,Wd Sdng,TA,PConc,TA,Unf,0,602,602,TA,SBrkr,900,602,0,1502,0,1,Gd,7,2,TA,Detchd,Unf,180,TA,96,0,165000
7200,OldTown,5,1910,MetalSd,TA,BrkTil,TA,ALQ,247,310,1022,TA,SBrkr,1022,0,0,1022,1,1,TA,4,0,NA,Detchd,Unf,280,TA,0,30,85000
11664,NAmes,6,1948,MetalSd,TA,CBlock,TA,BLQ,336,746,1082,TA,SBrkr,1082,0,0,1082,0,1,TA,5,1,Gd,Detchd,Unf,240,TA,0,130,119200
8400,NWAmes,8,2001,VinylSd,Gd,PConc,Gd,GLQ,643,167,810,Ex,SBrkr,810,855,0,1665,1,2,Gd,6,0,NA,Attchd,Fin,528,TA,0,45,227000
11883,CollgCr,7,1996,VinylSd,Gd,PConc,Gd,GLQ,690,814,1504,Ex,SBrkr,1504,0,0,1504,1,2,Gd,6,1,TA,Attchd,Fin,478,TA,115,66,203000
5814,StoneBr,8,1984,HdBoard,Gd,CBlock,Gd,GLQ,1036,184,1220,Gd,SBrkr,1360,0,0,1360,1,1,Gd,4,1,Ex,Attchd,RFn,565,TA,63,0,187500
10784,Gilbert,7,1991,HdBoard,Gd,PConc,Gd,Unf,0,384,384,Gd,SBrkr,802,670,0,1472,0,2,Gd,7,1,TA,Attchd,RFn,402,TA,164,0,160000
3013,Blmngtn,7,2005,VinylSd,Gd,PConc,Gd,GLQ,16,1346,1362,Ex,SBrkr,1506,0,0,1506,0,2,Gd,6,1,Gd,Attchd,Fin,440,TA,142,20,213490
7024,Edwards,4,2005,VinylSd,TA,PConc,Gd,GLQ,1024,108,1132,Ex,SBrkr,1132,0,0,1132,1,1,Gd,5,0,NA,Attchd,Fin,451,TA,252,64,176000
11367,CollgCr,8,2002,VinylSd,Gd,PConc,Gd,GLQ,932,133,1065,Ex,SBrkr,1091,898,0,1989,1,2,Gd,7,1,Gd,Attchd,Fin,586,TA,199,60,255000
11361,NWAmes,6,1976,Plywood,TA,CBlock,Gd,ALQ,644,549,1193,TA,SBrkr,1523,0,0,1523,0,2,TA,7,1,TA,Attchd,Fin,478,TA,0,0,180000
7052,NridgHt,7,2005,VinylSd,Gd,PConc,Gd,GLQ,659,705,1364,Ex,SBrkr,1364,0,0,1364,1,2,Gd,6,1,Gd,Attchd,RFn,484,TA,192,36,185850
29959,NoRidge,7,1994,HdBoard,Gd,PConc,Gd,GLQ,595,378,973,Ex,SBrkr,979,871,0,1850,0,2,Gd,7,1,Gd,BuiltIn,Fin,467,TA,168,98,248000
11308,NridgHt,9,2008,VinylSd,Ex,PConc,Ex,GLQ,936,168,1104,Ex,SBrkr,1130,1054,0,2184,1,2,Ex,10,1,Gd,Attchd,Fin,836,TA,0,102,335000
11275,Crawfor,6,1932,MetalSd,TA,CBlock,TA,Rec,297,0,854,TA,SBrkr,1096,895,0,1991,0,1,TA,7,1,Gd,Detchd,Unf,432,TA,0,0,220000
4920,StoneBr,8,2001,CemntBd,Gd,PConc,Gd,GLQ,616,722,1338,Ex,SBrkr,1338,0,0,1338,1,2,Gd,6,0,NA,Attchd,Fin,582,TA,0,0,213500
18000,IDOTRR,3,1935,MetalSd,Fa,CBlock,TA,Unf,0,894,894,TA,SBrkr,894,0,0,894,0,1,TA,6,0,NA,Detchd,RFn,1248,TA,0,20,81000
13600,OldTown,5,1900,Wd Sdng,TA,BrkTil,TA,Unf,0,662,662,TA,SBrkr,1422,915,0,2337,0,2,TA,10,0,NA,Detchd,Unf,560,TA,0,57,90000
6000,OldTown,6,1925,MetalSd,TA,BrkTil,TA,BLQ,397,706,1103,Gd,SBrkr,1103,0,0,1103,0,1,Gd,5,1,Gd,Detchd,Unf,440,TA,166,120,110500
11000,NAmes,5,1966,Plywood,TA,CBlock,TA,BLQ,740,184,1154,Ex,SBrkr,1154,0,0,1154,0,1,TA,6,1,Po,Attchd,RFn,480,TA,0,58,154000
10205,NAmes,5,1962,MetalSd,TA,CBlock,TA,BLQ,784,141,925,TA,SBrkr,999,0,0,999,1,1,TA,6,0,NA,Attchd,Unf,300,TA,150,72,134500
7094,Sawyer,5,1966,VinylSd,TA,CBlock,TA,Rec,180,340,894,TA,SBrkr,894,0,0,894,0,1,TA,5,0,NA,Detchd,RFn,384,TA,0,0,125000
8930,Sawyer,6,1978,VinylSd,TA,Slab,NA,NA,0,0,0,TA,SBrkr,1318,584,0,1902,0,2,TA,8,0,NA,Attchd,Unf,539,TA,0,0,112000
8640,Somerst,8,2009,CemntBd,Gd,PConc,Gd,GLQ,936,364,1300,Ex,SBrkr,1314,0,0,1314,1,2,Gd,6,0,NA,Attchd,RFn,552,TA,135,112,229456
6240,BrkSide,4,1947,AsbShng,TA,Slab,NA,NA,0,0,0,Gd,SBrkr,672,240,0,912,0,1,TA,3,0,NA,NA,NA,0,NA,0,0,80500
1680,BrDale,6,1971,CemntBd,TA,CBlock,TA,Unf,0,672,672,TA,SBrkr,672,546,0,1218,0,1,TA,7,0,NA,NA,NA,0,NA,201,0,91500
7800,NAmes,5,1964,Wd Sdng,TA,CBlock,TA,Rec,312,0,912,TA,SBrkr,912,0,0,912,0,1,TA,5,0,NA,Attchd,Unf,288,TA,0,0,115000
8250,Sawyer,5,1968,HdBoard,TA,CBlock,TA,BLQ,250,210,952,Ex,SBrkr,1211,0,0,1211,0,1,TA,5,1,TA,Attchd,Unf,322,TA,0,63,134000
10496,NAmes,6,1949,Wd Sdng,TA,CBlock,TA,Rec,196,844,1040,Ex,SBrkr,1168,678,0,1846,0,2,TA,7,1,Gd,Attchd,Unf,315,TA,0,0,143000
10680,NAmes,5,1951,Wd Sdng,TA,CBlock,TA,LwQ,756,1380,2136,TA,FuseA,2136,0,0,2136,0,2,TA,7,0,NA,Detchd,Unf,528,TA,0,30,137900
15384,Gilbert,7,2004,VinylSd,Gd,PConc,Gd,GLQ,724,64,788,Ex,SBrkr,788,702,0,1490,1,2,Gd,8,1,Gd,Attchd,Fin,388,TA,100,75,184000
28698,ClearCr,5,1967,Plywood,TA,PConc,TA,LwQ,249,0,1013,TA,SBrkr,1160,966,0,2126,0,2,TA,7,0,NA,Attchd,Fin,538,TA,486,0,185000
2544,Somerst,7,2005,MetalSd,Gd,PConc,Gd,Unf,0,600,600,Ex,SBrkr,520,623,80,1223,0,2,Gd,4,0,NA,Detchd,RFn,480,TA,0,166,147400
11900,NAmes,6,1957,HdBoard,TA,CBlock,TA,Rec,1040,352,1392,TA,FuseA,1392,0,0,1392,1,1,TA,6,2,Gd,Attchd,RFn,458,TA,0,0,166000
3180,Somerst,7,2005,MetalSd,TA,PConc,Gd,Unf,0,600,600,Ex,SBrkr,520,600,80,1200,0,2,Gd,4,0,NA,Detchd,RFn,480,TA,0,166,151000
9548,CollgCr,7,2003,VinylSd,Gd,PConc,Gd,GLQ,483,458,941,Ex,SBrkr,941,888,0,1829,1,2,Gd,7,1,TA,Attchd,RFn,613,TA,192,39,237000
10004,NAmes,6,1964,HdBoard,TA,CBlock,TA,Rec,196,975,1516,TA,SBrkr,1516,0,0,1516,0,1,TA,6,0,NA,Attchd,RFn,472,TA,0,0,167000
7875,NAmes,5,1961,VinylSd,TA,CBlock,TA,Rec,572,572,1144,Gd,SBrkr,1144,0,0,1144,1,1,TA,6,0,NA,Attchd,Unf,456,TA,0,0,139950
9600,Sawyer,4,1950,VinylSd,TA,CBlock,Gd,BLQ,442,625,1067,TA,SBrkr,1067,0,0,1067,0,2,Gd,4,0,NA,Attchd,Unf,436,TA,290,0,128000
8100,OldTown,5,1948,VinylSd,TA,BrkTil,TA,Rec,338,1221,1559,Gd,SBrkr,1559,0,0,1559,1,1,TA,5,0,NA,Detchd,Unf,812,TA,0,116,153500
1680,BrDale,6,1973,HdBoard,TA,CBlock,TA,BLQ,330,153,483,TA,SBrkr,483,504,0,987,1,1,TA,5,0,NA,Detchd,Unf,264,TA,0,0,100000
9525,CollgCr,5,1995,VinylSd,TA,PConc,Gd,Unf,0,1099,1099,Ex,SBrkr,1099,0,0,1099,0,1,Gd,6,0,NA,Attchd,Unf,352,TA,278,0,144000
4426,CollgCr,6,2004,VinylSd,Gd,PConc,Gd,GLQ,697,151,848,Ex,SBrkr,848,0,0,848,1,1,Gd,3,1,TA,Attchd,RFn,420,TA,149,0,141000
21535,NoRidge,10,1994,HdBoard,Ex,PConc,Ex,GLQ,1455,989,2444,Ex,SBrkr,2444,1872,0,4316,0,3,Ex,10,2,Ex,Attchd,Fin,832,TA,382,50,755000
26178,Timber,7,1989,MetalSd,Gd,PConc,Gd,GLQ,965,245,1210,Ex,SBrkr,1238,1281,0,2519,1,2,Gd,9,2,Gd,Attchd,RFn,628,TA,320,27,335000
5400,OldTown,5,1921,MetalSd,TA,BrkTil,TA,Unf,0,1073,1073,Ex,SBrkr,1073,0,0,1073,0,1,TA,4,0,NA,Detchd,Unf,326,TA,0,0,108480
6120,BrkSide,5,1936,Wd Sdng,TA,BrkTil,TA,Unf,0,927,927,TA,SBrkr,1067,472,0,1539,0,1,TA,5,0,NA,Detchd,Unf,576,TA,112,0,141500
13811,Timber,6,1987,HdBoard,TA,CBlock,Gd,GLQ,980,92,1112,Gd,SBrkr,1137,0,0,1137,1,2,Gd,5,1,TA,Attchd,Unf,551,TA,125,0,176000
6000,BrkSide,5,1921,Wd Sdng,TA,CBlock,TA,LwQ,616,0,616,Gd,SBrkr,616,0,0,616,0,1,TA,4,0,NA,Detchd,Unf,205,TA,0,0,89000
6420,Edwards,5,1952,Wd Sdng,TA,PConc,Ex,LwQ,210,219,980,Fa,FuseA,1148,0,0,1148,0,1,TA,6,0,NA,Detchd,Unf,308,TA,0,0,123500
8450,Sawyer,5,1965,MetalSd,TA,CBlock,TA,GLQ,553,224,894,Ex,SBrkr,894,0,0,894,1,1,TA,5,1,Gd,Detchd,Unf,336,TA,416,144,138500
4282,Somerst,7,2004,MetalSd,Gd,PConc,Gd,GLQ,16,1375,1391,Ex,SBrkr,1391,0,0,1391,0,2,Gd,5,0,NA,Attchd,RFn,530,TA,156,158,196000
14331,Timber,8,2002,VinylSd,Gd,PConc,Ex,GLQ,1274,526,1800,Ex,SBrkr,1800,0,0,1800,1,2,Gd,7,1,Gd,Attchd,Fin,765,TA,270,78,312500
4671,StoneBr,8,1988,HdBoard,Gd,PConc,Gd,GLQ,767,461,1228,Gd,SBrkr,1228,0,0,1228,1,2,Gd,5,1,Gd,Attchd,Fin,472,TA,168,120,189000
9873,BrkSide,4,1970,HdBoard,TA,CBlock,TA,ALQ,789,171,960,TA,SBrkr,960,0,0,960,1,1,TA,6,0,NA,Detchd,Unf,576,TA,0,288,129000
13517,Sawyer,6,1976,HdBoard,Gd,CBlock,TA,GLQ,533,192,725,Ex,SBrkr,725,754,0,1479,0,2,Gd,6,0,NA,Attchd,RFn,475,TA,0,44,130500
10140,NWAmes,6,1974,HdBoard,TA,CBlock,Gd,Unf,0,1064,1064,TA,SBrkr,1350,0,0,1350,0,2,TA,7,1,TA,Attchd,RFn,478,TA,0,0,165000
10800,OldTown,7,1890,Wd Sdng,TA,BrkTil,TA,Unf,0,718,718,Ex,SBrkr,1576,978,0,2554,0,1,TA,8,0,NA,Detchd,Unf,704,TA,0,48,159500
10000,NWAmes,5,1973,HdBoard,TA,CBlock,Gd,BLQ,1084,92,1176,Gd,SBrkr,1178,0,0,1178,0,1,Gd,5,1,Fa,Attchd,Unf,439,TA,224,0,157000
10542,NoRidge,7,1993,Wd Sdng,Gd,PConc,Gd,GLQ,1173,138,1311,Ex,SBrkr,1325,1093,0,2418,1,2,Gd,9,1,TA,Attchd,RFn,983,TA,250,154,341000
9920,CollgCr,5,1969,HdBoard,TA,CBlock,Gd,ALQ,523,448,971,TA,SBrkr,971,0,0,971,0,1,TA,5,1,Po,Attchd,Unf,300,TA,0,0,128500
6563,StoneBr,8,1985,HdBoard,Gd,PConc,Gd,GLQ,1148,594,1742,TA,SBrkr,1742,0,0,1742,1,2,Gd,5,1,TA,Attchd,RFn,564,TA,114,28,275000
4426,CollgCr,6,2004,VinylSd,Gd,PConc,Gd,GLQ,662,186,848,Ex,SBrkr,848,0,0,848,1,1,Gd,3,0,NA,Attchd,RFn,420,TA,160,0,143000
8120,NAmes,4,1970,MetalSd,TA,CBlock,TA,ALQ,191,673,864,Ex,SBrkr,864,0,0,864,0,1,TA,5,0,NA,Detchd,Unf,463,TA,0,0,124500
10769,CollgCr,8,2007,VinylSd,Gd,PConc,Gd,GLQ,20,846,866,Ex,SBrkr,866,902,0,1768,0,2,Gd,7,0,NA,Attchd,RFn,578,TA,144,105,212000
11616,Sawyer,6,1978,HdBoard,TA,CBlock,TA,Rec,438,234,672,TA,SBrkr,672,714,0,1386,0,2,TA,6,1,TA,Attchd,Fin,440,TA,335,0,158900
2280,Somerst,7,1999,MetalSd,TA,PConc,Gd,ALQ,549,195,744,Gd,SBrkr,757,744,0,1501,0,2,TA,6,0,NA,Detchd,Unf,440,TA,0,0,179400
12257,NoRidge,8,1995,VinylSd,Gd,PConc,Gd,LwQ,56,1198,1318,Ex,SBrkr,1328,1203,0,2531,0,2,Gd,9,1,TA,Attchd,RFn,752,TA,222,98,290000
9100,NAmes,6,1959,Wd Sdng,TA,CBlock,TA,Rec,612,252,864,Ex,SBrkr,864,0,0,864,0,1,TA,5,0,NA,Detchd,Unf,300,Ex,0,0,127500
6911,BrkSide,5,1924,Wd Sdng,TA,PConc,TA,LwQ,405,740,1145,TA,SBrkr,1301,0,0,1301,0,1,Fa,5,0,NA,Detchd,Unf,440,TA,0,0,100000
8640,Somerst,7,2009,VinylSd,TA,PConc,Gd,GLQ,24,732,756,Ex,SBrkr,764,783,0,1547,0,2,Gd,7,0,NA,Attchd,Unf,614,TA,169,45,215200
9430,NoRidge,8,1999,VinylSd,Gd,PConc,Gd,GLQ,1163,89,1252,Ex,SBrkr,1268,1097,0,2365,1,2,Gd,8,1,Gd,Attchd,RFn,856,TA,0,128,337000
9549,Veenker,8,1995,BrkFace,Gd,PConc,Gd,LwQ,437,0,1494,Ex,SBrkr,1494,0,0,1494,1,1,Ex,6,1,Gd,Attchd,Fin,481,TA,0,30,270000
14587,Somerst,9,2008,VinylSd,Gd,PConc,Gd,Unf,0,1498,1498,Ex,SBrkr,1506,0,0,1506,0,2,Ex,6,1,Gd,Attchd,Fin,592,TA,0,174,264132
10421,NWAmes,7,1988,HdBoard,TA,CBlock,Gd,GLQ,394,586,980,TA,SBrkr,980,734,0,1714,0,2,TA,7,1,TA,Attchd,Unf,496,TA,228,66,196500
12798,ClearCr,6,1997,VinylSd,TA,PConc,Gd,GLQ,462,154,616,Gd,SBrkr,616,1072,0,1688,1,2,Gd,8,0,NA,Attchd,RFn,603,TA,403,114,200000
4800,IDOTRR,4,1916,MetalSd,TA,CBlock,TA,LwQ,197,999,1196,Ex,FuseA,1196,0,0,1196,1,1,TA,5,0,NA,Detchd,Unf,440,TA,0,0,109900
8199,CollgCr,7,2005,WdShing,Gd,PConc,Gd,GLQ,648,80,728,Ex,SBrkr,728,728,0,1456,1,2,Gd,7,1,Gd,Attchd,Fin,410,TA,36,18,189000
13891,NridgHt,9,2008,VinylSd,Ex,PConc,Ex,Unf,0,1734,1734,Ex,SBrkr,1734,1088,0,2822,0,3,Ex,12,1,Gd,BuiltIn,RFn,1020,TA,52,170,582933
9000,NAmes,5,1954,Wd Sdng,TA,CBlock,TA,LwQ,812,124,936,TA,SBrkr,1128,0,0,1128,0,1,TA,5,0,NA,Attchd,Unf,286,TA,0,0,118000
